Project Name,Method,is_Tested,is_Directly_Tested,Test_Count,Direct_Test_Count,Tested_by,Directly_Tested_By
objenesis,org.objenesis.tck.TextReporter.endTests,1,1,1,1,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat,org.objenesis.tck.TextReporterTest.testReportsSuccessesInTabularFormat
objenesis,org.objenesis.instantiator.perc.PercInstantiator.newInstance,0,0,0,0,,
objenesis,org.objenesis.strategy.PlatformDescription.isGoogleAppEngine,0,0,0,0,,
objenesis,org.objenesis.tck.Main.main,0,0,0,0,,
objenesis,org.objenesis.instantiator.android.Android18Instantiator.newInstance,0,0,0,0,,
objenesis,org.objenesis.tck.TCK.describePlatform,1,0,3,0,"org.objenesis.tck.ObjenesisTest.test,org.objenesis.tck.TCKTest.testReportsAllCandidatesAndInstantiatorCombinationsToReporter,org.objenesis.tck.TCKTest.testReportsSuccessIfCandidateCanBeInstantiated",
objenesis,org.objenesis.instantiator.util.DefineClassHelper.defineClass,1,0,1,0,org.objenesis.instantiator.util.ClassDefinitionUtilsTest.testDefineClass,
objenesis,org.objenesis.instantiator.util.ClassUtils.classNameToInternalClassName,1,1,1,1,org.objenesis.instantiator.util.ClassUtilsTest.testClassNameToInternalClassName,org.objenesis.instantiator.util.ClassUtilsTest.testClassNameToInternalClassName
objenesis,org.objenesis.tck.android.ObjenesisTest.JUnitReporter.startTest,0,0,0,0,,
objenesis,org.objenesis.ObjenesisBase.toString,1,1,2,2,"org.objenesis.ObjenesisTest.testObjenesis_WithoutCache,org.objenesis.ObjenesisTest.testToString","org.objenesis.ObjenesisTest.testObjenesis_WithoutCache,org.objenesis.ObjenesisTest.testToString"
objenesis,org.objenesis.gae.JspReporter.endTests,0,0,0,0,,
objenesis,org.objenesis.instantiator.basic.ObjectStreamClassInstantiator.initialize,0,0,0,0,,
objenesis,org.objenesis.tck.TextReporterTest.setUp,0,0,0,0,,
objenesis,org.objenesis.instantiator.gcj.GCJInstantiator.newInstance,0,0,0,0,,
