Project Name,Method,is_Tested,is_Directly_Tested,Test_Count,Direct_Test_Count,Tested_by,Directly_Tested_By
commons-bcel,org.apache.bcel.classfile.DescendingVisitor.visitLocalVariableTypeTable,1,0,3,0,"org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeStatic,org.apache.bcel.verifier.VerifierTestCase.testDefaultMethodValidation",
commons-bcel,org.apache.bcel.classfile.Annotations.isRuntimeVisible,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.SimpleElementValue.getValueDouble,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.JavaClass.getMethods,1,0,4,0,"org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkJars,org.apache.bcel.generic.JdkGenericDumpTestCase.testJdkModules,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeVirtual",
commons-bcel,org.apache.bcel.generic.ElementValuePairGen.getElementNameValuePair,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.ClassGen.getSuperclassName,0,0,0,0,,
commons-bcel,org.apache.bcel.visitors.CounterVisitor.visitParameterAnnotationEntry,0,0,0,0,,
commons-bcel,org.apache.bcel.classfile.Utility.JavaWriter.write,0,0,0,0,,
commons-bcel,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2,1,1,1,1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2
commons-bcel,org.apache.bcel.classfile.Code.getAttributes,1,0,2,0,"org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess",
commons-bcel,org.apache.bcel.classfile.InnerClass.toString,1,0,3,0,"org.apache.bcel.verifier.VerifierArrayAccessTestCase.testValidArrayAccess,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeSpecial,org.apache.bcel.verifier.VerifierInvokeTestCase.testLegalInvokeStatic",
commons-bcel,org.apache.bcel.generic.FieldInstruction.getFieldSize,1,0,4,0,"org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateClassLevelAnnotations,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2",
commons-bcel,org.apache.bcel.classfile.ConstantString.dump,1,0,4,0,"org.apache.bcel.PerformanceTest.testPerformance,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateClassLevelAnnotations,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations1,org.apache.bcel.generic.GeneratingAnnotatedClassesTestCase.testGenerateMethodLevelAnnotations2",
