Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
vert.x,io.vertx.core.file.FileSystemTest.testSimpleDelete,10,3,",io.vertx.core.file.impl.FileSystemImpl.delete,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.testDelete,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.rethrowError,io.vertx.test.core.AsyncTestBase.checkThread,io.vertx.test.core.TestUtils.randomByte,io.vertx.core.file.impl.FileSystemImpl.deleteInternal,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxImpl.getContext,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.test.core.AsyncTestBase.assertTrue,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.core.file.FileSystemTest.fileExists,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.test.core.AsyncTestBase.await",",io.vertx.core.file.FileSystemTest.fileExists,io.vertx.core.file.FileSystemTest.testDelete,io.vertx.test.core.AsyncTestBase.assertTrue,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.test.core.AsyncTestBase.await"
vert.x,io.vertx.core.file.FileSystemTest.testSimpleMove,10,2,",io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.impl.FileSystemImpl.moveInternal,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.TestUtils.randomByte,io.vertx.core.file.impl.FileSystemImpl.move,io.vertx.core.file.FileSystemTest.testMove,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxImpl.getContext,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.core.impl.future.FutureImpl.onComplete,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.core.file.FileSystemTest.createHandler,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.toCopyOptionSet","io.vertx.core.file.FileSystemTest.testMove,,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.FileSystemTest.createFileWithJunk"
vert.x,io.vertx.core.file.FileSystemTest.testSimpleMoveFileAlreadyExists,0,0,,
vert.x,io.vertx.core.file.FileSystemTest.testSymLink,15,3,",io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.rethrowError,io.vertx.test.core.TestUtils.randomByte,io.vertx.core.file.FileSystemTest.testLink,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxImpl.getContext,io.vertx.core.file.impl.FileSystemImpl.link,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.core.file.impl.FileSystemImpl.symlink,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.symlinkInternal",",io.vertx.core.file.FileSystemTest.testLink,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals"
vert.x,io.vertx.core.file.FileSystemTest.testTruncate,12,1,",io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.file.FileSystemTest.fileLength,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.checkThread,io.vertx.core.file.FileSystemTest.testTruncate,io.vertx.test.core.TestUtils.randomByte,io.vertx.core.file.impl.FileSystemImpl.truncate,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxImpl.getContext,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.file.impl.FileSystemImpl.truncateInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.test.core.AsyncTestBase.await",",io.vertx.core.file.FileSystemTest.testTruncate"
vert.x,io.vertx.core.file.FileSystemTest.testTruncateExtendsFile,8,2,",io.vertx.test.core.TestUtils.randomByte,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.file.FileSystemTest.fileLength,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.core.file.impl.FileSystemImpl.truncate,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.test.core.AsyncTestBase.checkThread,io.vertx.core.file.FileSystemTest.testTruncate",",io.vertx.core.file.FileSystemTest.fileLength,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.file.FileSystemTest.testTruncate"
vert.x,io.vertx.core.file.FileSystemTest.testTruncateFileDoesNotExist,6,2,",io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxImpl.getContext,io.vertx.core.file.FileSystemTest.createHandler,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.file.impl.FileSystemImpl.truncateInternal,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.impl.TaskQueue.execute,io.vertx.core.file.impl.FileSystemImpl.truncate,io.vertx.test.core.AsyncTestBase.rethrowError,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.core.file.FileSystemTest.testTruncate",",io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.FileSystemTest.testTruncate"
vert.x,io.vertx.core.file.FileSystemTest.testUnlink,10,4,",io.vertx.test.core.TestUtils.randomByte,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.file.impl.FileSystemImpl.deleteInternal,io.vertx.core.file.FileSystemTest.fileLength,io.vertx.core.file.impl.FileSystemImpl.unlink,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.FileSystemTest.setPerms,io.vertx.core.file.FileSystemTest.createFile,io.vertx.core.impl.TaskQueue.execute,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.unlinkInternal,io.vertx.core.impl.VertxImpl.getOrCreateContext,io.vertx.test.core.AsyncTestBase.checkThread",",io.vertx.core.file.FileSystemTest.fileLength,io.vertx.core.file.impl.FileSystemImpl.unlink,io.vertx.core.file.FileSystemTest.createFileWithJunk,io.vertx.test.core.AsyncTestBase.await,io.vertx.test.core.AsyncTestBase.assertEquals"
vert.x,io.vertx.core.file.FileSystemTest.testWriteAsync,7,3,",io.vertx.test.core.TestUtils.randomByte,io.vertx.core.buffer.impl.BufferImpl.equals,io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.buffer.impl.BufferImpl.buffer,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.impl.FileSystemImpl.openInternal,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.file.impl.FileSystemImpl.open",",io.vertx.test.core.TestUtils.randomByteArray,io.vertx.core.buffer.impl.BufferImpl.buffer,io.vertx.test.core.AsyncTestBase.assertEquals,io.vertx.core.file.impl.FileSystemImpl.open"
vert.x,io.vertx.core.file.FileSystemTest.testWriteEmptyAsync,5,1,",io.vertx.core.impl.ContextImpl.executeBlocking,io.vertx.core.impl.VertxThreadFactory.newThread,io.vertx.core.impl.ContextImpl.executeBlockingInternal,io.vertx.core.file.impl.FileSystemImpl.openInternal,io.vertx.core.impl.TaskQueue.execute,io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.open",",io.vertx.test.core.AsyncTestBase.await,io.vertx.core.file.impl.FileSystemImpl.open"
