Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
r2dbc-h2,io.r2dbc.h2.H2RowMetadataTest.toRowMetadataNoResult,3,2,",io.r2dbc.h2.util.Assert.requireNonNull,io.r2dbc.h2.codecs.MockCodecs.builder,io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.codecs.MockCodecs.empty",",io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.codecs.MockCodecs.empty"
r2dbc-h2,io.r2dbc.h2.H2RowTest.selectWithAliases,27,13,",io.r2dbc.h2.codecs.DefaultCodecs.addOptionalCodecs,io.r2dbc.h2.util.Assert.requireNonNull,io.r2dbc.h2.H2Connection.createStatement,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.H2Row.getColumns,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.client.SessionClient.close,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.H2Result.toResult,io.r2dbc.h2.client.SessionClient.query,io.r2dbc.h2.client.SessionClient.prepareCommand,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.getColumn,io.r2dbc.h2.codecs.IntegerCodec.doDecode,io.r2dbc.h2.H2Connection.close,io.r2dbc.h2.ColumnSource.getNameKeyedColumns,io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.H2ConnectionConfiguration.getUsername,io.r2dbc.h2.CommandUtil.clearForReuse,io.r2dbc.h2.H2Row.get,io.r2dbc.h2.H2RowMetadata.getColumnMetadatas,io.r2dbc.h2.H2ConnectionConfiguration.getProperties,io.r2dbc.h2.H2ConnectionFactory.create,io.r2dbc.h2.H2ColumnMetadata.toColumnMetadata,io.r2dbc.h2.codecs.AbstractCodec.decode,io.r2dbc.h2.H2ColumnMetadata.toNullability,io.r2dbc.h2.codecs.DefaultCodecs.decode,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2Row.getNameKeyedColumns,io.r2dbc.h2.H2ConnectionFactory.getConnectionInfo,io.r2dbc.h2.codecs.DefaultCodecs.isPresent",",io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.client.SessionClient.prepareCommand,io.r2dbc.h2.H2Connection.createStatement,io.r2dbc.h2.CommandUtil.clearForReuse,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.get,io.r2dbc.h2.H2Connection.close,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.H2ConnectionFactory.create,io.r2dbc.h2.client.SessionClient.query,io.r2dbc.h2.H2Result.toResult"
r2dbc-h2,io.r2dbc.h2.H2RowTest.selectWithoutAliases,17,9,",io.r2dbc.h2.codecs.DefaultCodecs.addOptionalCodecs,io.r2dbc.h2.util.Assert.requireNonNull,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.H2RowMetadata.toRowMetadata,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.client.SessionClient.close,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.H2Result.toResult,io.r2dbc.h2.client.SessionClient.query,io.r2dbc.h2.client.SessionClient.prepareCommand,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.getColumn,io.r2dbc.h2.codecs.IntegerCodec.doDecode,io.r2dbc.h2.codecs.AbstractCodec.canDecode,io.r2dbc.h2.H2Connection.close,io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.H2Row.get,io.r2dbc.h2.H2RowMetadata.getColumnMetadatas,io.r2dbc.h2.H2ColumnMetadata.toColumnMetadata,io.r2dbc.h2.codecs.AbstractCodec.decode,io.r2dbc.h2.codecs.DefaultCodecs.decode,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2ConnectionFactory.getConnectionInfo,io.r2dbc.h2.codecs.DefaultCodecs.isPresent",",io.r2dbc.h2.client.SessionClient.createCommand,io.r2dbc.h2.client.SessionClient.prepareCommand,io.r2dbc.h2.H2Statement.execute,io.r2dbc.h2.H2Row.toRow,io.r2dbc.h2.H2Result.map,io.r2dbc.h2.H2Row.get,io.r2dbc.h2.H2Connection.close,io.r2dbc.h2.codecs.DefaultCodecs.createCodecs,io.r2dbc.h2.H2ConnectionFactory.getSessionClient,io.r2dbc.h2.client.SessionClient.query,io.r2dbc.h2.H2Result.toResult"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bind,3,2,",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bind,io.r2dbc.h2.H2Statement.addIndex,io.r2dbc.h2.codecs.MockCodecs.encode",",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindIndex,4,2,",io.r2dbc.h2.util.Assert.requireNonNull,io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bind,io.r2dbc.h2.H2Statement.addIndex,io.r2dbc.h2.client.Binding.add",",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindIndexNoValue,0,0,,
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindNoIdentifier,2,1,",io.r2dbc.h2.util.Assert.requireNonNull,io.r2dbc.h2.H2Statement.bind",",io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindNoValue,3,1,",io.r2dbc.h2.H2Statement.addIndex,io.r2dbc.h2.util.Assert.requireNonNull,io.r2dbc.h2.H2Statement.bind",",io.r2dbc.h2.H2Statement.bind"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindNull,2,2,"io.r2dbc.h2.client.Binding.add,,io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bindNull",",io.r2dbc.h2.client.Binding.equals,io.r2dbc.h2.H2Statement.bindNull"
r2dbc-h2,io.r2dbc.h2.H2StatementTest.bindNullNoIdentifier,2,1,",io.r2dbc.h2.H2Statement.bindNull,io.r2dbc.h2.util.Assert.requireNonNull",",io.r2dbc.h2.H2Statement.bindNull"
