Project Name,Test Name,Count,Direct Count,Methods,Direct Methods
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testGetNumImages,1,1,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getNumImages",",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getNumImages"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testGetNumResolutions,0,0,,
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testGetPreferredIIOImplementationsWithNoUserPreference,2,1,",edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.getUserPreferredIIOImplementation,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getPreferredIIOImplementations",",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getPreferredIIOImplementations"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testGetPreferredIIOImplementationsWithUserPreference,7,4,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getPreferredIIOImplementations,edu.illinois.library.cantaloupe.config.ConfigurationProvider.setProperty,edu.illinois.library.cantaloupe.config.MapConfiguration.setProperty,edu.illinois.library.cantaloupe.config.MapConfiguration.getString,edu.illinois.library.cantaloupe.config.ConfigurationProvider.getString,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.getUserPreferredIIOImplementation,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.getApplicationPreferredIIOImplementations",",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getPreferredIIOImplementations,edu.illinois.library.cantaloupe.config.ConfigurationProvider.setProperty,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.getUserPreferredIIOImplementation,edu.illinois.library.cantaloupe.processor.codec.GIFImageReader.getApplicationPreferredIIOImplementations"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testGetSize,1,1,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getSize",",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getSize"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testGetTileSize,2,2,",edu.illinois.library.cantaloupe.image.Dimension.equals,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getTileSize",",edu.illinois.library.cantaloupe.image.Dimension.equals,edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.getTileSize"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testGetUserPreferredIIOImplementation,1,1,",edu.illinois.library.cantaloupe.config.ConfigurationProvider.setProperty",",edu.illinois.library.cantaloupe.config.ConfigurationProvider.setProperty"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testRead,1,1,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.read",",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.read"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadRendered,1,1,",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.read",",edu.illinois.library.cantaloupe.processor.codec.AbstractIIOImageReader.read"
cantaloupe,edu.illinois.library.cantaloupe.processor.codec.GIFImageReaderTest.testReadRenderedWithArguments,0,0,,
